,eol_pk,page_id,resource_pk,resource_id,citation,source,predicate,object_page_id,value_uri,normal_measurement,normal_units_uri,normal_units,measurement,units_uri,units,literal,method,remarks,sample_size,name_en
727,R133-PK214209796,1115166,,38,R133-PK214209796,http://plants.usda.gov/core/profile?symbol=SOBI2,http://eol.org/schema/terms/BloatPotential,,http://purl.bioontology.org/ontology/SNOMEDCT/260413007,,,,,,,http://purl.bioontology.org/ontology/SNOMEDCT/260413007,,"These data have been gathered from the scientific literature, gray literature, agency documents, and the knowledge of plant specialists. Characteristics data values are best viewed as approximations since they are primarily based on field observations and estimates from the literature, not precise measurements or experiments. Characteristics for the many conservation plant species native to the U.S. were typically provided by experts familiar with the species in its natural setting. Most values given apply to plants nationwide. Many values are relative to other species since absolute figures are not available.",,
728,R133-PK214209427,1276830,,38,R133-PK214209427,http://plants.usda.gov/core/profile?symbol=POBAT,http://eol.org/schema/terms/BloatPotential,,http://purl.bioontology.org/ontology/SNOMEDCT/260413007,,,,,,,http://purl.bioontology.org/ontology/SNOMEDCT/260413007,,"These data have been gathered from the scientific literature, gray literature, agency documents, and the knowledge of plant specialists. Characteristics data values are best viewed as approximations since they are primarily based on field observations and estimates from the literature, not precise measurements or experiments. Characteristics for the many conservation plant species native to the U.S. were typically provided by experts familiar with the species in its natural setting. Most values given apply to plants nationwide. Many values are relative to other species since absolute figures are not available.",,
729,R133-PK214306042,1115166,,38,R133-PK214306042,http://plants.usda.gov/core/profile?symbol=SOBI2,http://eol.org/schema/terms/TemperatureTolerance,,,8.333333333333334,http://purl.obolibrary.org/obo/UO_0000027,,47,http://purl.obolibrary.org/obo/UO_0000195,,,,"These data have been gathered from the scientific literature, gray literature, agency documents, and the knowledge of plant specialists. Characteristics data values are best viewed as approximations since they are primarily based on field observations and estimates from the literature, not precise measurements or experiments. Characteristics for the many conservation plant species native to the U.S. were typically provided by experts familiar with the species in its natural setting. Most values given apply to plants nationwide. Many values are relative to other species since absolute figures are not available.",,
730,R133-PK214308167,1276830,,38,R133-PK214308167,http://plants.usda.gov/core/profile?symbol=POBAT,http://eol.org/schema/terms/TemperatureTolerance,,,-47.22222222222222,http://purl.obolibrary.org/obo/UO_0000027,,-53,http://purl.obolibrary.org/obo/UO_0000195,,,,"These data have been gathered from the scientific literature, gray literature, agency documents, and the knowledge of plant specialists. Characteristics data values are best viewed as approximations since they are primarily based on field observations and estimates from the literature, not precise measurements or experiments. Characteristics for the many conservation plant species native to the U.S. were typically provided by experts familiar with the species in its natural setting. Most values given apply to plants nationwide. Many values are relative to other species since absolute figures are not available.",,
731,R133-PK214285687,1115166,,38,R133-PK214285687,http://plants.usda.gov/core/profile?symbol=SOBI2,http://eol.org/schema/terms/MoistureUse,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49507,,,,,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49507,,"These data have been gathered from the scientific literature, gray literature, agency documents, and the knowledge of plant specialists. Characteristics data values are best viewed as approximations since they are primarily based on field observations and estimates from the literature, not precise measurements or experiments. Characteristics for the many conservation plant species native to the U.S. were typically provided by experts familiar with the species in its natural setting. Most values given apply to plants nationwide. Many values are relative to other species since absolute figures are not available.",,
732,R133-PK214286757,1276830,,38,R133-PK214286757,http://plants.usda.gov/core/profile?symbol=POBAT,http://eol.org/schema/terms/MoistureUse,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25227,,,,,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25227,,"These data have been gathered from the scientific literature, gray literature, agency documents, and the knowledge of plant specialists. Characteristics data values are best viewed as approximations since they are primarily based on field observations and estimates from the literature, not precise measurements or experiments. Characteristics for the many conservation plant species native to the U.S. were typically provided by experts familiar with the species in its natural setting. Most values given apply to plants nationwide. Many values are relative to other species since absolute figures are not available.",,
733,R940-PK214875976,1115166,,859,R940-PK214875976,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,35,http://purl.obolibrary.org/obo/UO_0000027,,35,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
734,R940-PK214875856,52189015,,859,R940-PK214875856,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,24,http://purl.obolibrary.org/obo/UO_0000027,,24,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
735,R940-PK214876049,52189015,,859,R940-PK214876049,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,33,http://purl.obolibrary.org/obo/UO_0000027,,33,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
736,R940-PK214875434,1115098,,859,R940-PK214875434,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,35,http://purl.obolibrary.org/obo/UO_0000027,,35,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
737,R940-PK214875435,1115098,,859,R940-PK214875435,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,35,http://purl.obolibrary.org/obo/UO_0000027,,35,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
738,R940-PK214873774,52189015,,859,R940-PK214873774,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,18,http://purl.obolibrary.org/obo/UO_0000027,,18,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
739,R940-PK214874174,1115098,,859,R940-PK214874174,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,30,http://purl.obolibrary.org/obo/UO_0000027,,30,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
740,R940-PK214873712,1115166,,859,R940-PK214873712,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,22,http://purl.obolibrary.org/obo/UO_0000027,,22,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
741,R940-PK214873134,1115098,,859,R940-PK214873134,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,25,http://purl.obolibrary.org/obo/UO_0000027,,25,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
742,R940-PK214873580,52189015,,859,R940-PK214873580,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,16,http://purl.obolibrary.org/obo/UO_0000027,,16,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
743,R940-PK214873135,1115098,,859,R940-PK214873135,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,23,http://purl.obolibrary.org/obo/UO_0000027,,23,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
744,R940-PK214871854,1115098,,859,R940-PK214871854,http://www.fao.org/land-water/land/land-governance/land-resources-planning-toolbox/category/details/en/c/1027491/,http://eol.org/schema/terms/OptimalGrowthTemperature,,,20,http://purl.obolibrary.org/obo/UO_0000027,,20,http://purl.obolibrary.org/obo/UO_0000027,,,,,,
